AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4215.370881971465,4231.786996108949,4185.127224383918,4226.656269169147,4238.976137331197,4203.601286335546,4200.530311284047,4209.21965148394,4208.708786755169,4196.4108941786835,4179.982322728313,4225.638335851072,4140.018314641032,4170.769990844587
4211.265252918288,4222.054868848707,4181.529623865111,4215.892255436027,4235.913275806821,4196.9179415579465,4189.244910505837,4202.048697337301,4210.74988876173,4177.954040588998,4182.040098878462,4224.098534523537,4140.018314641032,4170.769990844587
4215.370881971465,4227.178981307698,4184.609169909209,4215.386563515679,4233.353272144655,4200.0107660029,4191.792085603113,4199.48322667277,4215.385611963073,4193.842686350805,4190.271203479057,4229.744472724498,4141.024221103227,4179.47806988632
4219.98971465629,4231.786996108949,4187.1706614786,4223.080304875258,4232.804699931334,4209.751385519189,4203.077486381323,4199.48322667277,4213.828839246204,4209.217690547036,4192.295245593958,4230.257739833676,4141.5271743343255,4183.080332799267
4208.1860311284045,4216.414658731976,4175.888586251622,4215.386563515679,4232.804699931334,4208.18719844358,4199.504365758755,4186.1613247882815,4201.547632257572,4194.356327916381,4179.982322728313,4213.833192339971,4127.695960479134,4169.235113603418
4196.9276264591435,4211.806643930724,4165.64261997406,4207.6928221561,4234.861845731289,4205.129923704891,4206.685984435798,4180.010377050431,4195.389731288624,4191.274478522927,4173.33671778439,4211.780123903258,4121.01386755169,4164.630481879911
4200.520051880674,4228.211176623178,4169.7294941634245,4215.386563515679,4232.301842069123,4208.18719844358,4217.440723735409,4194.35228534371,4198.95301106279,4207.197367055772,4183.085853971161,4221.018931868467,4129.24074540322,4173.8397453269245
4201.033255512321,4231.270898451209,4166.649948119326,4217.445452048524,4230.79326848249,4198.979824521249,4201.556256809338,4202.574155184253,4203.0698100251775,4195.897252613107,4185.649640650035,4214.859726558328,4125.648222323949,4172.837376516365
4196.9276264591435,4222.054868848707,4154.87859922179,4213.327674982834,4233.353272144655,4196.420245670253,4199.504365758755,4197.937762417029,4201.028708018615,4175.38583276112,4176.406514991989,4209.242303196765,4117.421344472419,4166.666543526359
4198.467237354085,4223.087064164187,4153.3244357976655,4213.833366903182,4234.861845731289,4211.777718776227,4218.961953307393,4197.443213855192,4193.832958571756,4191.274478522927,4175.900504463264,4214.346459449149,4124.103437399863,4168.733929198138
4200.520051880674,4230.238703135729,4155.885927367056,4218.962527809568,4231.296126344701,4211.2800228885335,4207.7119299610895,4197.443213855192,4196.911909056229,4214.867747768368,4181.028077821012,4211.780123903258,4127.193007248035,4170.769990844587
4200.006848249027,4233.33528908217,4154.87859922179,4224.091688715954,4232.301842069123,4205.129923704891,4192.818031128405,4193.8577367818725,4203.588734264134,4198.979102006561,4172.8307072556645,4207.70250186923,4122.055699244678,4171.271175249866
4203.08607003891,4236.395010910201,4156.403981841764,4223.585996795606,4241.536140993362,4221.020642404822,4209.233159533074,4194.35228534371,4199.990859540703,4185.145022507058,4170.266920576791,4210.2403225757225,4122.055699244678,4178.475701075761
4202.059662775616,4237.427206225681,4151.280998702983,4217.445452048524,4242.587571068894,4221.55388799878,4210.754389105058,4203.06870374609,4205.110912031739,4198.979102006561,4182.579843442435,4209.242303196765,4125.145269092851,4177.943192645152
4191.795590142671,4231.786996108949,4139.480869001298,4213.833366903182,4235.364703593499,4201.041707484551,4193.843976653697,4206.159632257572,4218.983486686503,4196.4108941786835,4183.591864499886,4206.675967650874,4122.558652475776,4168.733929198138
4181.531517509728,4226.6628836499585,4135.393994811933,4214.33905882353,4236.416133669031,4200.508461890593,4202.582202334631,4188.7267954528115,4217.426713969634,4175.899474326696,4173.33671778439,4205.136166323338,4114.870653086137,4166.16535912108
4185.123942931257,4228.211176623178,4141.035032425422,4216.397947356375,4245.65043259327,4218.4610635538265,4219.987898832685,4177.444906385901,4214.347763485161,4182.576814679179,4172.8307072556645,4207.1892347600515,4109.230391851682,4172.837376516365
4194.874811932555,4230.754800793469,4142.5604150453955,4218.45683588922,4249.764724193179,4217.430122072175,4215.3888326848255,4194.877743190662,4223.5846149385825,4202.060951400015,4176.912525520715,4209.727055466545,4109.230391851682,4176.940823834592
4190.769182879377,4223.603161821928,4138.962814526589,4216.397947356375,4243.593286793316,4205.129923704891,4206.155322957198,4203.06870374609,4205.110912031739,4201.033668268864,4175.394493934539,4208.215768978408,4114.870653086137,4173.338560921645
4184.097535667963,4215.382463416495,4138.962814526589,4213.833366903182,4231.798984206912,4207.191806668193,4207.7119299610895,4182.050389868009,4169.235949645227,4195.383611047532,4177.958280613413,4208.215768978408,4120.510914320592,4175.374622568093
4190.25597924773,4220.506575875486,4142.042360570687,4218.45683588922,4235.364703593499,4217.430122072175,4214.362887159533,4186.1613247882815,4181.032827344167,4193.32904478523,4181.5340883497365,4211.780123903258,4116.415438010224,4183.080332799267
4193.335201037613,4219.4743805600065,4142.042360570687,4214.33905882353,4250.2675820553895,4219.989700923172,4215.3888326848255,4204.614168001831,4216.388865491722,4186.685947203784,4175.900504463264,4214.346459449149,4109.230391851682,4186.150087281605
4185.123942931257,4209.742253299763,4137.4374319066155,4203.069353170063,4245.14757473106,4214.87054322118,4206.155322957198,4185.141318379492,4211.787737239642,4182.063173113604,4172.290962691692,4211.780123903258,4109.73334508278,4182.579148393987
4182.557924773021,4211.290546272984,4135.883268482491,4203.57504509041,4237.970421606775,4205.627619592585,4196.42652918288,4170.243042954146,4194.351882810712,4182.576814679179,4172.8307072556645,4210.2403225757225,4110.272223544671,4176.940823834592
4187.176757457846,4216.414658731976,4139.480869001298,4206.139625543603,4243.593286793316,4201.539403372244,4196.42652918288,4187.18133119707,4205.110912031739,4187.678987563897,4173.842728313115,4210.753589684901,4108.188560158694,4174.873438162814
4179.478702983139,4206.6825314717325,4136.919377431907,4197.434500343328,4239.981853055619,4202.570344853895,4201.02559533074,4188.7267954528115,4195.389731288624,4184.117739375906,4170.266920576791,4206.675967650874,4107.6856069275955,4170.268806439307
4173.833463035019,4200.526223697261,4133.839831387809,4195.375611810483,4231.296126344701,4199.477520408942,4200.530311284047,4173.859429312581,4163.596972915236,4170.763058670939,4165.645357747769,4206.162700541695,4103.087177386129,4167.700236362249
4182.557924773021,4207.677862668803,4137.955486381324,4206.139625543603,4232.301842069123,4197.451187151904,4196.42652918288,4179.484919203479,4172.799229419394,4171.276700236514,4166.657378805218,4206.675967650874,4095.902131227588,4171.271175249866
4190.25597924773,4212.801975127794,4142.042360570687,4210.763094529641,4238.473279468985,4206.160865186542,4201.02559533074,4196.423207446403,4204.626582742046,4180.522248416876,4165.139347219043,4205.649433432517,4094.357346303502,4173.8397453269245
4188.716368352788,4215.382463416495,4141.035032425422,4211.7744783703365,4245.65043259327,4216.399180590524,4209.233159533074,4193.8577367818725,4204.626582742046,4180.008606851301,4162.035815976196,4206.675967650874,4103.087177386129,4169.736298008697
4186.150350194552,4219.4743805600065,4141.524306095979,4211.7744783703365,4252.827585717555,4219.492005035478,4208.207214007783,4185.635866941329,4194.870807049668,4182.063173113604,4167.703133897917,4208.215768978408,4107.6856069275955,4168.201420767528
4185.123942931257,4216.414658731976,4141.035032425422,4204.622549782559,4244.599002517738,4214.87054322118,4197.947758754864,4192.806821087968,4201.028708018615,4186.685947203784,4170.772931105516,4208.729036087587,4096.405084458686,4169.736298008697
4182.044721141375,4210.774448615244,4136.919377431907,4199.493388876173,4232.804699931334,4208.720444037538,4198.478420233463,4192.312272526131,4204.10765850309,4185.145022507058,4163.081571068895,4204.6228992141605,4087.1723001449604,4165.1316662851905
4181.531517509728,4212.322741588464,4136.401322957199,4202.057969329367,4239.478995193408,4210.782327000839,4211.780334630351,4181.524932021058,4208.708786755169,4186.685947203784,4166.1513682764935,4205.649433432517,4097.4469161516745,4163.596789044022
4183.584332036316,4215.898561074236,4137.4374319066155,4207.187130235752,4250.2675820553895,4218.4610635538265,4217.936007782101,4196.423207446403,4212.306661478599,4198.465460440986,4180.522067292287,4210.2403225757225,4114.367699855039,4170.268806439307
4185.6371465629045,4219.990478217746,4139.998923476006,4212.821983062486,4249.216151979857,4219.989700923172,4216.414778210117,4213.856044251163,4216.907789730678,4211.272256809339,4180.522067292287,4209.242303196765,4119.505007858396,4176.408315403983
4187.176757457846,4223.603161821928,4141.035032425422,4216.903639276723,4243.593286793316,4216.932426184482,4216.910062256809,4205.139625848783,4226.663565423056,4215.381389333944,4173.842728313115,4210.2403225757225,4120.510914320592,4180.511762722209
4189.742775616082,4225.630688334478,4143.596523994813,4216.397947356375,4248.2104362554355,4224.113466849775,4216.414778210117,4199.48322667277,4218.983486686503,4204.115517662318,4181.5340883497365,4213.833192339971,4122.558652475776,4183.581517204547
4191.282386511024,4230.238703135729,4150.244889753567,4216.903639276723,4261.010454566262,4233.320840772107,4216.910062256809,4201.523239490349,4205.629836270695,4198.979102006561,4188.213427328908,4212.806658121614,4125.648222323949,4186.682595712215
4187.176757457846,4235.39967971313,4151.280998702983,4219.468219729915,4263.570458228427,4227.170741588465,4214.858171206226,4195.372291752498,4213.828839246204,4202.5745929655905,4177.958280613413,4209.727055466545,4123.6004841687645,4185.648902876325
4186.663553826199,4230.238703135729,4146.67607003891,4219.468219729915,4250.2675820553895,4212.310964370185,4199.999649805448,4191.292266117342,4225.625716945144,4196.924535744259,4171.784952162966,4209.242303196765,4114.870653086137,4181.0442711528185
4197.440830090791,4222.570966506447,4151.280998702983,4221.5271082627605,4243.593286793316,4203.068040741589,4186.167073929962,4188.7267954528115,4215.904536202029,4199.4927435721365,4186.155651178759,4217.939329213397,4116.918391241321,4190.253534599832
4206.165291828794,4224.119259479668,4161.037691309987,4220.5157244220645,4250.770439917601,4198.446578927291,4190.766140077822,4184.090402685588,4201.547632257572,4207.711008621347,4195.90478736553,4223.585267414359,4131.791436789502,4205.633631036851
4204.112477302205,4223.087064164187,4160.001582360571,4216.397947356375,4243.593286793316,4198.446578927291,4198.973704280156,4188.7267954528115,4201.028708018615,4193.32904478523,4187.707416800183,4222.045466086824,4139.479436179141,4200.527814908064
4200.006848249027,4218.479049362936,4156.403981841764,4216.903639276723,4230.79326848249,4202.570344853895,4201.556256809338,4196.91775600824,4201.028708018615,4185.145022507058,4180.522067292287,4218.452596322575,4127.695960479134,4190.786043030442
4198.467237354085,4215.898561074236,4155.396653696498,4218.45683588922,4231.798984206912,4199.477520408942,4202.582202334631,4194.877743190662,4188.71290608072,4201.547309834439,4182.579843442435,4214.346459449149,4122.558652475776,4190.786043030442
4198.9804409857325,4216.9307563897155,4153.842490272374,4214.880871595331,4231.798984206912,4198.446578927291,4201.556256809338,4184.61586053254,4185.633955596246,4205.142800793469,4185.649640650035,4217.4260621042185,4134.8810066376745,4190.786043030442
4203.08607003891,4225.114590676738,4155.885927367056,4214.880871595331,4233.353272144655,4208.720444037538,4202.051540856031,4191.292266117342,4214.866687724117,4187.165345998322,4191.283224536507,4222.045466086824,4144.1137909514,4195.390674753948
4205.138884565499,4229.759469596399,4155.396653696498,4216.903639276723,4241.033283131151,4211.777718776227,4209.7284435797665,4212.805128557259,4228.704667429617,4186.172305638209,4194.859032272831,4218.965863431754,4138.976482948043,4201.028999313344
4203.08607003891,4219.4743805600065,4153.3244357976655,4215.386563515679,4239.478995193408,4209.751385519189,4214.362887159533,4208.19964507515,4205.629836270695,4209.217690547036,4189.731458915084,4216.912794995041,4140.018314641032,4197.426736400396
4201.546459143969,4214.866365758755,4153.842490272374,4214.33905882353,4234.358987869077,4215.368239108873,4207.181268482491,4192.806821087968,4196.911909056229,4216.92231403067,4184.603885557336,4215.886260776684,4150.759958648051,4192.82210467689
4201.546459143969,4214.866365758755,4153.842490272374,4214.33905882353,4234.358987869077,4215.368239108873,4207.181268482491,4192.806821087968,4196.911909056229,4216.92231403067,4184.603885557336,4215.886260776684,4150.759958648051,4192.82210467689
4194.874811932555,4225.630688334478,4146.67607003891,4213.327674982834,4230.244696269168,4211.777718776227,4195.89586770428,4204.088710154879,4207.70553322652,4201.033668268864,4185.143630121309,4208.729036087587,4151.801790341039,4187.684964522774
4189.742775616082,4227.178981307698,4141.035032425422,4210.257402609293,4222.061827420462,4201.041707484551,4199.999649805448,4211.290573586633,4207.70553322652,4193.842686350805,4184.603885557336,4206.675967650874,4148.712220492866,4184.114025635156
4195.901219195849,4224.119259479668,4149.755616083009,4213.327674982834,4230.79326848249,4202.570344853895,4209.233159533074,4196.423207446403,4207.70553322652,4201.033668268864,4184.603885557336,4214.346459449149,4153.3465752651255,4190.253534599832
4202.059662775616,4229.243371938659,4157.958145265889,4219.468219729915,4248.2104362554355,4205.129923704891,4201.556256809338,4195.372291752498,4220.505664454108,4208.224650186923,4188.213427328908,4215.372993667505,4157.442051575494,4195.390674753948
4199.49364461738,4232.30309376669,4153.3244357976655,4218.962527809568,4243.593286793316,4206.658561074236,4194.374638132296,4207.705096513313,4220.505664454108,4206.1700839246205,4188.719437857633,4211.780123903258,4154.855434958419,4188.217472953384
